id_number,mz,rtime,rtime_left_base,rtime_right_base,parent_masstrack_id,peak_area,cSelectivity,goodness_fitting,snr,detection_counts,METAB01_Smpl_3_nonCOVID,METAB01_QC1,METAB01_QC2,METAB01_QC3,METAB01_QC4,METAB01_QC5,METAB01_Smpl_07,METAB01_Smpl_100,METAB01_Smpl_10_nonCOVID,METAB01_Smpl_11,METAB01_Smpl_11_nonCOVID,METAB01_Smpl_12_nonCOVID,METAB01_Smpl_13,METAB01_Smpl_13_nonCOVID,METAB01_Smpl_14_nonCOVID,METAB01_Smpl_15_nonCOVID,METAB01_Smpl_16_nonCOVID,METAB01_Smpl_17_nonCOVID,METAB01_Smpl_18_nonCOVID,METAB01_Smpl_19_nonCOVID,METAB01_Smpl_1_nonCOVID,METAB01_Smpl_20_nonCOVID,METAB01_Smpl_21_nonCOVID,METAB01_Smpl_22_nonCOVID,METAB01_Smpl_23,METAB01_Smpl_24,METAB01_Smpl_26_nonCOVID,METAB01_Smpl_27,METAB01_Smpl_27_nonCOVID,METAB01_Smpl_28,METAB01_Smpl_28_nonCOVID,METAB01_Smpl_29_nonCOVID,METAB01_Smpl_2_nonCOVID,METAB01_Smpl_30_nonCOVID,METAB01_Smpl_31_nonCOVID,METAB01_Smpl_32,METAB01_Smpl_32_nonCOVID,METAB01_Smpl_33,METAB01_Smpl_33_nonCOVID,METAB01_Smpl_34_nonCOVID,METAB01_Smpl_35,METAB01_Smpl_35_nonCOVID,METAB01_Smpl_36,METAB01_Smpl_36_nonCOVID,METAB01_Smpl_37,METAB01_Smpl_37_nonCOVID,METAB01_Smpl_38_nonCOVID,METAB01_Smpl_39_nonCOVID,METAB01_Smpl_40_nonCOVID,METAB01_Smpl_41,METAB01_Smpl_41_nonCOVID,METAB01_Smpl_42,METAB01_Smpl_42_nonCOVID,METAB01_Smpl_43,METAB01_Smpl_44,METAB01_Smpl_46,METAB01_Smpl_47,METAB01_Smpl_4_nonCOVID,METAB01_Smpl_50,METAB01_Smpl_51,METAB01_Smpl_52,METAB01_Smpl_53,METAB01_Smpl_54,METAB01_Smpl_55,METAB01_Smpl_56,METAB01_Smpl_57,METAB01_Smpl_58,METAB01_Smpl_59,METAB01_Smpl_5_nonCOVID,METAB01_Smpl_60,METAB01_Smpl_61,METAB01_Smpl_62,METAB01_Smpl_63,METAB01_Smpl_64,METAB01_Smpl_65,METAB01_Smpl_66,METAB01_Smpl_67,METAB01_Smpl_68,METAB01_Smpl_69,METAB01_Smpl_6_nonCOVID,METAB01_Smpl_70,METAB01_Smpl_71,METAB01_Smpl_72,METAB01_Smpl_73,METAB01_Smpl_74,METAB01_Smpl_75,METAB01_Smpl_76,METAB01_Smpl_78,METAB01_Smpl_79,METAB01_Smpl_7_nonCOVID,METAB01_Smpl_80,METAB01_Smpl_81,METAB01_Smpl_82,METAB01_Smpl_83,METAB01_Smpl_84,METAB01_Smpl_85,METAB01_Smpl_86,METAB01_Smpl_87,METAB01_Smpl_88,METAB01_Smpl_89,METAB01_Smpl_8_nonCOVID,METAB01_Smpl_90,METAB01_Smpl_91,METAB01_Smpl_92,METAB01_Smpl_94,METAB01_Smpl_95,METAB01_Smpl_96,METAB01_Smpl_98,METAB01_Smpl_99,METAB01_Smpl_9_nonCOVID,corr_p_value,raw_p_value
F102879,191.1275,14.31,13.89,14.86,33150,156421342,1.0,0.81,21,59,15.718101470724523,14.575359353615134,14.267315483165616,14.803408479049606,12.683741817431704,10.277258246869184,20.938297085783518,10.277258246869184,14.72152627685115,21.627208296124664,14.679006318585472,13.956293692254214,25.34244103810505,15.127449163469397,15.479485478787897,15.153984777747857,14.900288186336974,15.014281757971666,14.925096571153556,14.04158155228306,13.099058284753296,15.182459128706167,14.73056934771217,14.667987441513926,10.277258246869184,20.92687982247249,14.513255584646428,22.77627295744889,14.301536907001712,10.277258246869184,14.758705933547285,14.503081059880218,15.159590265799688,14.236652216970183,14.918243984217684,20.902831983689985,14.754109516173774,11.276676854880533,13.765464924451518,13.38451205560486,10.277258246869184,13.760279086914316,18.60388484919789,13.153593953866707,17.709644960662086,14.318582757378234,15.181174805405924,14.330128223448778,14.292718209980151,18.133659568534373,14.89497688342164,12.659572743515753,15.231032457842456,13.87143229179608,17.049102231622886,20.85473135501966,12.532256876911134,16.04620679363916,14.919517602119042,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,15.359743347565969,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,14.900296457113866,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,14.56703879848029,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,15.242002914586022,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,10.277258246869184,15.293552087845736,0.00020084576452435244,0.0001244464596998951
F102880,191.1275,15.56,14.86,16.95,33150,211545189,1.0,0.75,17,59,16.12618264472243,15.787726804897474,16.105762836505146,15.842750809624214,14.20098505000119,18.9947165179158,21.10925503776809,12.572640239889957,15.987449307005534,21.53247150134995,15.645082911366217,15.649998445282442,25.002917876426373,15.908484553191458,16.685748827419204,16.11596096319736,16.018402770974845,16.006810237891983,16.08857114186873,15.895943046819175,16.33771132559936,15.913056643754471,15.951386945911734,16.04497952828528,25.36853367534877,21.079794401788025,15.537348826476489,23.15086028612084,15.614336185246074,12.572640239889957,15.831724074529234,15.780281214892527,16.11145531475079,14.564907210490237,16.01105506109359,20.977265905376903,16.44422526299203,13.572521821124248,15.681470421058506,15.569019246621885,12.572640239889957,14.930610124455663,19.084349687946844,14.8590040931817,18.340874100637187,15.141138049795284,15.75167913572969,16.407892039937416,16.041146346747606,18.29930767201784,14.961938922217568,14.092434653564176,15.02984921924429,12.572640239889957,17.248739932584222,20.720512787194917,12.572640239889957,16.815902270138352,13.884518775986695,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,16.09223665185049,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,16.126110402989507,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,16.05545304202664,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,16.292263209931555,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,12.572640239889957,16.69255485372126,0.00031554256150099314,0.00020027431974578122
F102881,191.1275,21.55,20.58,23.23,33150,227266511,1.0,0.93,23,64,17.12839599551235,16.237338937109502,16.382877500207073,15.918068641743911,15.095168820894074,13.56558404900369,20.214579364187177,12.298713351503263,15.807471687202696,19.822005017842148,16.05522923147953,15.231895575071324,21.9375137934522,16.41776635333585,16.67622146460534,16.433652772349433,16.760125940362627,16.298608068278174,16.355290293731326,15.952056542193835,16.908165806607116,15.97743121091906,16.418046659396907,16.358367951456387,22.094052409684533,20.267648824078176,16.255205619476566,22.335000210255384,15.479631535240207,27.048492882686016,16.112956520193304,15.795614929966828,16.576673420433767,15.34347565904254,16.421468595645067,19.825619903452267,16.071902470201078,13.864059514447453,15.477194546219708,15.538479669875574,24.41011667651446,14.86053608641082,18.13885510842121,15.443868616056966,17.258122019451175,15.453709500878125,15.82280086016272,16.16204781259592,16.091592510557,16.843709666956165,15.414188417922816,15.033054401992864,15.854872323804448,14.536623623995828,15.650602324411391,19.55777397350642,14.291936745904298,17.175573729474074,14.23827609414482,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,13.29857017080796,12.298713351503263,12.298713351503263,12.298713351503263,16.317576907576118,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,16.400204999861593,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,16.1449443916593,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,16.65348929416152,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,12.298713351503263,16.786496020313947,2.8743882408121828e-05,1.67259660564502e-05
F102882,256.2997,57.8,56.13,59.47,38102,85629040,0.79,0.95,3,68,21.432581838790203,20.756317147238644,21.063852662855957,21.186529068257087,21.079416925294105,13.133053481593068,13.133053481593068,13.133053481593068,20.6804648031817,13.133053481593068,20.34602354764805,20.152309508565413,13.133053481593068,20.64251249051317,21.385903597624075,20.699499703092908,21.369210967859736,20.748292171339735,21.01506260400443,20.7808345572855,21.186840351921926,20.96803927576209,20.726567942616462,20.649414064799192,13.133053481593068,13.133053481593068,20.826780093437527,13.133053481593068,20.48370882097536,13.133053481593068,20.92857667683064,20.52885900728955,21.013091658681525,20.520192757061626,21.227049680824496,13.133053481593068,21.17080881561789,13.133053481593068,20.897096125340145,20.39569856190058,13.133053481593068,20.338284306846116,13.133053481593068,20.75921864788435,13.133053481593068,20.82423728612589,20.954337021204143,21.122383483214584,20.94800939395294,13.133053481593068,20.85308150649006,13.133053481593068,20.744137366944965,13.133053481593068,13.133053481593068,13.133053481593068,16.938349255278276,21.601639423576877,13.133053481593068,15.775596734811923,13.133053481593068,16.91937198559375,17.445411035435008,17.52432460773244,17.31497982096401,17.730765808508373,16.6497255895509,16.524013908148643,20.936739261324995,16.350706555626626,16.951309006232226,17.074130874577975,16.06341947086507,16.790789670251414,16.902351396780233,16.541604785492755,15.461409730871331,17.099021240475082,15.897683218930291,20.89038082827046,14.132973181953314,16.87861379736796,13.133053481593068,13.133053481593068,16.168784808095072,13.133053481593068,13.133053481593068,13.133053481593068,13.133053481593068,20.72958346160003,13.133053481593068,16.479841528369207,15.957101919943808,13.133053481593068,13.133053481593068,13.133053481593068,13.133053481593068,14.868988330637617,13.133053481593068,13.133053481593068,21.06898736434469,13.133053481593068,13.133053481593068,13.133053481593068,13.133053481593068,13.133053481593068,13.133053481593068,13.133053481593068,13.133053481593068,21.128530552383918,3.969213202644326e-45,5.988037159161698e-47
F102903,256.8128,116.35,114.68,118.03,38103,62275151,0.75,0.98,32,108,18.863633144873777,17.738374354927462,18.295281136811077,18.73661049259536,19.094899223454284,21.06375892140392,18.647759071914635,20.038972653679853,18.21813186218705,19.552271573740256,17.523026098577848,17.282193311544702,19.735383413526147,17.95251463721186,18.6268904040878,17.73809875121585,18.46868061713717,17.77911505586803,18.21186932900264,17.85451953080906,18.500053547626536,18.150384568545583,18.03456832079996,18.47370679255077,19.663239655022743,20.266842905044467,18.944722048772064,20.15557815095736,18.424282625495863,20.812951350401438,18.976389857318825,18.444220534699483,18.60731408934889,18.198824004078777,18.90072912964748,19.61905845766797,18.83426681425284,19.28353429762966,18.613605590073234,18.33207758237356,20.27467099731044,18.268287793972696,19.83095561840197,18.85054761254683,20.790603738378024,18.71925716656542,19.01800405627826,19.241740796897112,19.212244589143744,21.174458167216667,18.866401302322675,20.740011201637465,18.75564155716606,20.546158261282308,21.09077851614584,21.11543283057273,21.168732275929955,18.955039638846085,20.14212356608423,18.6922374483542,19.52570655239232,19.57225104147594,19.011404167902278,19.806543083823744,18.9366989343068,20.481888641833628,20.014736727717867,19.488767653418023,18.39275607477201,19.252715459044687,19.962441940690702,19.685805142739373,19.861490821496474,19.90779031447646,20.15717117059281,19.5148021511679,18.484563059993327,20.1155144549772,19.326282311964437,18.328942472388928,19.74511711061176,19.947357250651123,18.775163225975863,19.468615600411525,19.692498196972544,19.96185538577053,20.66390083685101,12.420634255725368,20.167428658596474,18.079946605876803,19.28926216208589,18.943344682257408,19.610074324968902,12.420634255725368,20.68917509288984,20.159223731050098,19.323466342975752,15.283809129667572,20.35026394325111,20.843658642253978,18.19151344965885,20.148643972906672,21.18052232104652,21.084207302249794,20.37655380089265,19.442460027363023,13.420502678455351,18.78525222968403,23.374163017064863,18.547169849758014,0.0011985002806601808,0.0008162200187254679
F102916,256.904,13.89,12.21,15.56,38105,75426130,0.95,0.88,3,85,16.21373696226899,11.58837045950113,15.060518036291937,20.632031368183007,20.471965220592125,11.58837045950113,12.588136180860143,20.721837489343702,11.58837045950113,18.626354990559324,11.58837045950113,11.58837045950113,16.913484825982593,11.58837045950113,11.58837045950113,11.58837045950113,11.58837045950113,11.58837045950113,11.58837045950113,12.992041889802271,17.05831200759419,14.06900950829589,17.008891200947325,17.868224307158627,17.947559860237654,20.269537083335795,19.761524055725907,20.097415299311923,19.53083222740041,11.58837045950113,20.26734085399228,19.775564593224814,15.449862050489848,19.518146165139875,20.777821082477576,20.351486790280603,20.78493703604754,19.738920170187583,21.02018773144717,19.468895567592423,11.58837045950113,19.7044175984691,20.70526492370536,20.30255718461674,21.057785113812887,20.21893257220129,20.335873638264307,20.471396208026736,20.27844980303568,21.59066014540035,20.248491902381247,20.80499158273184,20.287920423368643,21.37589831321341,21.011910627748225,21.4111805064734,21.688487063789847,16.78790039817404,21.02674651582757,18.569447829906466,19.08633669597679,18.286144465005474,19.416575178927687,19.451410993493955,19.22419012520584,19.76241596816277,19.19596209358715,18.954838763645427,11.58837045950113,18.84518416297481,19.029968768027224,18.85482432656165,18.44443418704032,18.39189082605153,18.548631290326394,18.827790916066565,17.19642119199558,18.003054580650527,18.337353103362112,11.58837045950113,18.96347432548283,19.564251485281392,16.574797104193372,18.364493241247203,18.587865490962077,17.76008685336654,19.26635695614915,19.147607569087874,19.719475081914613,11.58837045950113,19.54889861643962,19.89144962767946,11.58837045950113,19.87228881473066,21.42818666372284,20.5899630315653,11.58837045950113,18.52344015721966,20.242582888365504,11.58837045950113,11.58837045950113,21.00501931745163,11.58837045950113,11.58837045950113,11.58837045950113,20.71807432230814,11.58837045950113,18.66187036868081,22.566788713537196,11.58837045950113,0.014765596782487124,0.011631089706894492
F103179,205.0476,14.03,13.19,15.7,35954,4609153,1.0,0.75,6,58,16.676058232735784,16.493327755648483,16.798999040192328,15.051654069232615,15.524087537954832,11.77543680043971,11.77543680043971,11.77543680043971,16.527105760998403,13.911854379840925,16.33364591037524,15.910067190249912,16.052273008407145,16.680091103783404,17.258824542463838,16.612415854716684,17.25096421384608,16.700709061063197,17.017940130895887,16.428458239584046,15.947284263858618,16.80368134116195,16.698965684867396,15.928703002239224,11.77543680043971,11.77543680043971,16.065237379918653,11.77543680043971,15.423083756134522,11.77543680043971,15.63490363168827,15.750672598828093,16.286705259461524,14.831020961370148,15.877247299497458,11.77543680043971,15.7267404071157,11.77543680043971,16.049046407876638,15.445075983766772,11.77543680043971,15.044549108500702,11.77543680043971,15.843416789471114,12.905712485195734,15.627130521691878,15.665375866445428,15.60517975070213,15.42426970616944,11.77543680043971,15.659870302009718,11.77543680043971,16.101911733841618,11.77543680043971,11.77543680043971,14.643508690581289,11.77543680043971,17.485275115243173,11.77543680043971,14.397187525599891,14.943719009114192,11.77543680043971,12.775231014438646,11.77543680043971,11.77543680043971,13.529569856357607,11.77543680043971,11.77543680043971,16.93205654775422,11.77543680043971,12.983672123036628,11.77543680043971,11.77543680043971,11.77543680043971,13.89716348720767,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,16.50426206796177,11.77543680043971,11.77543680043971,11.77543680043971,14.50773286820511,11.77543680043971,14.808912871928026,14.85772494172284,14.15531767516117,15.423977365713997,16.755565131205227,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,16.80246370137856,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,11.77543680043971,16.97538427704365,9.036558281487095e-34,4.576705164115231e-35
F103314,141.0546,38.56,36.89,40.24,30679,26909966,1.0,0.97,17,96,16.211882574952067,17.217452316560287,17.333134198165418,17.514269839792412,17.722522013945763,16.787180344108176,17.694988691805484,13.086796595572828,17.274981423654367,18.45661088275164,17.87281862250516,17.558362024107023,13.086796595572828,18.14649912266093,18.919677017582952,18.56585071312168,18.613955474830192,18.392853670254556,19.055907715566462,17.890185321087202,17.205824159622473,18.97669600942953,17.986311719845716,18.48331384036769,15.557783841480465,17.26867891075835,18.29893640290925,18.414276213699328,18.464983002905424,15.549238678795977,17.892751649838164,16.77776954119991,17.6389645227049,17.893929321737122,18.13578955679903,18.386196593435567,17.756427180510094,16.812603673644222,17.18964154928131,16.912988171783592,15.57013106469772,17.332878593664685,18.392533072967854,18.085275423548826,19.098349471917626,17.806535030586794,18.94562569302595,19.53733611229454,17.429028448522796,18.83138987511393,17.907279864278593,17.320083633440245,17.546287402350174,18.85836897016104,17.747677412404553,19.983970084987284,18.670104612844423,16.988010705747342,18.127379222796822,15.032893017617102,16.85369595177915,17.334920550656534,18.2433521958638,17.674211496407455,18.13654906333775,19.975596201263286,18.083689798447686,18.156407650452543,17.137185944393273,16.979159632228768,16.74654085915414,16.70131307685609,18.16688353138279,17.15721390039188,17.856105678197135,18.207926744507443,17.320278080651086,18.17961316398425,17.471438965929256,18.254360674271723,17.451279255970235,17.87093425100372,15.895646403094345,16.606860310208496,18.248779682139425,14.30216366318626,19.02699922939604,13.086796595572828,16.965447081906497,17.778448940030252,15.347229555702633,13.086796595572828,13.086796595572828,14.641000426834507,16.93550545676505,18.520721988906818,14.086713679504468,14.528018836195717,13.086796595572828,13.086796595572828,18.38404952891239,13.086796595572828,13.086796595572828,13.086796595572828,13.086796595572828,15.340625751997168,13.086796595572828,13.086796595572828,13.086796595572828,18.43435831121935,9.658259044206551e-09,4.204673118383025e-09
F103447,191.1429,39.12,37.45,40.79,33157,12418568,1.0,0.98,9,65,18.01037124199121,17.261338304571183,17.3755276096513,17.846160832258978,17.98037948390264,11.848667288173706,11.848667288173706,11.848667288173706,18.08283909670177,11.848667288173706,17.646637301421833,11.848667288173706,11.848667288173706,17.69404128204129,18.89552996147863,18.09328560596899,18.503360902383427,17.39680674236912,18.319918490248305,17.45268011315191,18.118717119964387,18.134762716361795,17.924106621969397,17.311340059413943,11.848667288173706,11.848667288173706,17.367619684876196,11.848667288173706,17.390139999102622,11.848667288173706,17.365459510201436,17.054835524017456,17.20255911345201,17.22214544692314,17.660337420044836,11.848667288173706,17.372868764512653,11.848667288173706,16.902847780849324,17.312109998941335,11.848667288173706,16.71623171231786,11.848667288173706,18.43660340179773,11.848667288173706,11.848667288173706,17.442185490779774,17.482236006429634,17.819978035245043,11.848667288173706,17.871319752233077,11.848667288173706,17.690179868585446,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,18.090862306846937,11.848667288173706,16.03359217606589,15.122484890426566,16.44138123922439,15.862693137200754,16.228538262797795,16.970163045877566,16.88878499660514,17.126305866670254,16.531792337996627,17.738930498969648,15.740563807262587,12.848471687781457,11.848667288173706,13.94835526978607,15.181826411871754,13.368068927958864,14.70019166011808,14.07560640185919,14.382336325134544,14.728371609622016,17.286084850634428,14.235313006218604,11.848667288173706,13.590362211478718,16.418890796958518,11.848667288173706,11.848667288173706,14.946185689751106,11.848667288173706,15.674790796017238,17.832568599061148,13.273466577102084,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,17.956426677474823,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,11.848667288173706,18.402647186282454,1.1905751586914984e-24,1.205970527122854e-25
F103985,257.1472,170.72,169.05,172.26,38126,162117937,0.95,0.96,837,93,21.42999092611755,20.206537584552205,19.23060121088686,19.62426497553036,19.857824749053627,11.078959195518207,11.078959195518207,22.177303075783808,20.35466878619153,12.07862569562401,19.619356990105526,20.20290937606821,12.177053665229847,19.57453729399988,22.513675144311183,17.706419240632464,21.56945885346443,20.00346820789688,19.39541524168718,21.455403668516333,22.54496077813677,18.96087019798836,18.161050263017103,19.86993466305368,11.078959195518207,11.078959195518207,19.92785763051842,14.150649077753677,19.4144351693356,14.819381790976005,22.3532926884209,20.430900058248067,20.390285918593136,22.5305916004348,18.52656337997421,11.078959195518207,22.537327396164034,11.078959195518207,20.781065734925537,21.291875203446224,13.179374841873727,22.285576448311016,11.078959195518207,19.56037047202461,11.078959195518207,21.32542190941412,20.36141606515207,18.275216390281248,21.781581674783443,11.078959195518207,18.86222194350534,14.756418871986927,20.61492103599104,11.078959195518207,11.078959195518207,17.066467105025048,11.078959195518207,21.46670115742739,15.816518244775844,20.817344515539965,21.34595964585347,19.35936467832633,21.10052703010731,20.842210558313948,17.28247590613733,21.66959537557882,19.333832966243627,20.18020359997022,21.676786826658155,20.271436143191625,20.71314521634134,20.128203915673783,21.597953988389595,20.15373057949346,22.99701136477684,20.761890201127105,20.40616415042745,22.4146338102325,18.982452405045844,21.749728082437304,19.33141089164021,21.901809745238104,22.574668697395023,22.140190057487168,20.420853787584857,20.589056659454403,23.082220160418736,11.078959195518207,20.90898583124299,20.557613843686298,21.23251193918156,20.78815297239953,19.79079523216816,18.734096281146662,11.078959195518207,19.20170548810869,19.274938112624547,21.196018184369965,19.427025138253263,21.026223785679868,19.562062741146583,22.0038845197238,21.94735585297968,20.33273634682758,11.078959195518207,20.06764999686905,11.078959195518207,21.777095476997925,11.078959195518207,18.543346258776225,0.0010706758886122204,0.0007222447265853985
F104067,191.9153,13.61,12.21,14.86,33163,2301118,1.0,0.86,43,59,15.555592241151984,14.550606916515116,15.304066886909917,14.415283811008624,14.853765910567734,10.83537245076896,10.83537245076896,15.279016170032644,15.147288758930396,10.83537245076896,15.328117819296162,14.051162532897267,10.83537245076896,14.685144569070614,15.292740209615776,14.591060026337423,15.329956746469634,14.646514319574488,15.178073598306254,14.92181617015764,15.798735934610775,14.959736569838004,14.879667964786206,14.95866768089078,10.83537245076896,10.83537245076896,14.527158954885396,10.83537245076896,11.910612055785922,10.83537245076896,14.61985358075864,14.457041032113978,15.190319222102351,12.939999236317776,14.75444293392476,10.83537245076896,14.431856549834125,10.83537245076896,15.445499587787232,14.350957910652507,10.83537245076896,14.561546500768904,10.83537245076896,14.810005910848576,10.83537245076896,14.334570382055189,15.148327954287096,14.637406011429103,13.139512213259094,10.83537245076896,14.889436652322203,10.83537245076896,14.704774229190487,10.83537245076896,10.83537245076896,10.83537245076896,10.83537245076896,15.875197794580748,10.83537245076896,11.834977601033968,10.83537245076896,14.820219759415346,13.930274501970032,10.83537245076896,10.83537245076896,10.83537245076896,10.83537245076896,10.83537245076896,15.313930366762424,12.949030783621785,14.08361373234403,13.71560851262143,10.83537245076896,10.83537245076896,10.83537245076896,10.83537245076896,10.83537245076896,10.83537245076896,14.993642800981512,15.248956703441817,13.08623168980315,10.83537245076896,10.83537245076896,10.83537245076896,10.83537245076896,15.682966027590153,10.83537245076896,14.939092662149454,10.83537245076896,14.9262793060558,10.83537245076896,10.83537245076896,10.83537245076896,16.762044681984538,10.83537245076896,10.83537245076896,10.83537245076896,16.36796240867872,16.269374758120843,10.83537245076896,15.019956436615423,10.83537245076896,10.83537245076896,10.83537245076896,10.83537245076896,10.83537245076896,10.83537245076896,15.256653926092651,17.741356363525778,15.151026352680434,3.568818364665451e-14,9.46044523391919e-15
F104251,205.1267,191.77,171.7,250.19,35974,1357116559,1.0,0.93,2433,94,21.817633197743337,20.956366107331647,20.952407401074822,21.31223669869214,21.234355976781732,11.75725714849149,13.593253273866308,23.926430264821512,23.39716449031594,11.75725714849149,24.034620386862777,22.69666123657975,12.757048752749451,23.92350806917693,23.094086013990143,24.05784619327971,24.67775408099788,22.619093067771217,24.45846370664172,23.19176235172115,22.74184132522582,23.865753943293356,25.181001097489528,23.999320702861905,13.622205721998192,14.514155864506527,24.363485158295312,11.75725714849149,25.70897778213512,11.75725714849149,23.537304371798463,25.261098352685288,21.80143906227911,24.201891183446826,24.72143062184166,11.75725714849149,22.403725257440986,11.75725714849149,23.89746285257933,23.708243186710504,11.75725714849149,24.478765861522408,11.75725714849149,23.806008427828694,11.75725714849149,22.16815303243465,24.039291225124085,23.193688100524827,23.935906067263566,11.75725714849149,23.54935131658163,11.75725714849149,24.192500291361554,11.75725714849149,11.75725714849149,11.75725714849149,11.75725714849149,22.45623053351089,11.75725714849149,24.15783437302669,23.575088298778795,24.811479726379748,24.571709633060767,24.95160212849712,24.14635679336618,23.33415170004477,23.967917293708588,23.988039841416565,22.115399038180737,23.50952919609502,23.744473934314613,25.28749964188877,24.073405291638725,23.36636231063152,23.50071839658262,24.36994573733509,25.29508439069824,24.008331010274404,23.80230795507316,23.488008411543102,23.88275562241208,22.9201240612042,24.134683270219277,24.029852892472487,24.12696473626953,24.438718730674594,23.976717168968943,17.8955435523562,22.88092493624912,22.694991464068693,24.408109148244424,23.88208899984797,24.38364166333325,14.324408665775412,23.946840491524767,23.946794471489763,23.6127418052502,25.55387366630762,24.14703505834164,23.925895296068997,20.99111809066523,24.664483480198903,23.840430633511456,23.52945990897916,24.50071313584696,24.28227873364732,23.783392612481364,23.471096918829776,23.8639025388529,22.54220949492725,0.0025603855674647797,0.001815445801068777
F104359,141.1231,164.45,162.78,166.12,30702,20560975,0.77,0.96,12,58,18.656747329372443,18.4823705960138,18.275923828796973,17.64305202517588,18.144150141048755,11.847949545551629,11.847949545551629,11.847949545551629,17.87854676796405,11.847949545551629,17.996405349520952,17.629393100297065,11.847949545551629,18.527394683341324,19.09887032466475,18.5211319127226,18.79491964749377,18.4361983724578,18.837210441493664,18.21204293236257,18.325555053439743,18.54615621500293,18.420125844848798,18.61629331557837,11.847949545551629,11.847949545551629,18.58980940403276,11.847949545551629,18.236282658731007,11.847949545551629,18.707643206522462,17.74226832570162,18.36612837310088,18.00839206928595,17.760120242039797,11.847949545551629,18.124540840745446,11.847949545551629,18.112916560187536,17.78230287081827,11.847949545551629,17.795423452005004,11.847949545551629,18.17401778647881,11.847949545551629,18.087431030193606,18.354492109886596,18.03665755307125,18.30898714250603,11.847949545551629,17.939790129972568,11.847949545551629,17.9109907136644,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,17.891084500420668,11.847949545551629,13.143079309487522,14.109116056220303,18.054868551412103,11.847949545551629,12.883689955215967,18.43104145039464,17.41305141802722,16.418253545887428,11.847949545551629,17.762368221419838,16.588013211842902,12.847753847817122,12.877464555011125,11.847949545551629,11.847949545551629,14.59328314680614,14.897141233703795,16.195216036303204,11.847949545551629,11.847949545551629,18.050563187284823,11.847949545551629,11.847949545551629,15.139635118933098,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,17.989755642383415,11.847949545551629,11.847949545551629,13.623572072521403,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,16.479139817715563,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,11.847949545551629,18.36307224402824,3.287442461401281e-38,8.502006365692968e-40
